Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
225 WEST WACKER ACQUISTION COMPANY LLC,WQJB332,468.78750,2008-07-14,A,30,0,MO,IG,CHICAGO
225 WEST WACKER ACQUISTION COMPANY LLC,WQJB332,468.88750,2008-07-14,A,30,0,MO,IG,CHICAGO
225 WEST WACKER ACQUISTION COMPANY LLC,WQJB332,469.76250,2008-07-14,A,30,0,MO,IG,CHICAGO
"227 Monroe Street, Inc.",WQET516,452.16250,2016-03-02,A,1,0,FB2,IG,Chicago
"227 Monroe Street, Inc.",WQET516,452.16250,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,452.48750,2016-03-02,A,1,0,FB2,IG,Chicago
"227 Monroe Street, Inc.",WQET516,452.48750,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,452.83750,2016-03-02,A,1,0,FB2,IG,Chicago
"227 Monroe Street, Inc.",WQET516,452.83750,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,457.11250,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,457.16250,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,457.48750,2016-03-02,A,75,0,MO,IG,Chicago
"227 Monroe Street, Inc.",WQET516,457.83750,2016-03-02,A,75,0,MO,IG,Chicago
230 WEST MONROE ASSOCIATES PROPERTY LLC,WQJB325,469.61250,2008-07-14,A,30,0,MO,IG,CHICAGO
230 WEST MONROE ASSOCIATES PROPERTY LLC,WQJB325,469.81250,2008-07-14,A,30,0,MO,IG,CHICAGO
230 WEST MONROE ASSOCIATES PROPERTY LLC,WQJB325,469.83750,2008-07-14,A,30,0,MO,IG,CHICAGO
230 WEST MONROE ASSOCIATES PROPERTY LLC,WQJB325,469.88750,2008-07-14,A,30,0,MO,IG,CHICAGO
230 WEST MONROE ASSOCIATES PROPERTY LLC,WQJB325,469.96250,2008-07-14,A,30,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,457.53750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,461.48750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,461.48750,2013-07-24,A,1,0,FB2,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,461.81250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,461.81250,2013-07-24,A,1,0,FB2,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,463.40000,2013-07-24,A,1,0,FB2,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,463.40000,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,463.91250,2013-07-24,A,1,0,FB2,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,463.91250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,464.12500,2013-07-24,A,1,0,FB2,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,464.12500,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,466.48750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,466.63750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,466.76250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,466.81250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,466.81250,2013-07-24,A,5,0,FX1,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.40000,2013-07-24,A,5,0,FX1,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.40000,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.46250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.83750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.91250,2013-07-24,A,5,0,FX1,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,468.91250,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,469.08750,2013-07-24,A,200,0,MO,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,469.12500,2013-07-24,A,5,0,FX1,IG,CHICAGO
"233 S. WACKER, LLC",WQRT684,469.12500,2013-07-24,A,200,0,MO,IG,CHICAGO
235 W. VAN BUREN CONDOMINIUM ASSOCIATION,WQWG353,461.95000,2015-08-13,A,1,0,FB2,IG,CHICAGO
235 W. VAN BUREN CONDOMINIUM ASSOCIATION,WQWG353,461.95000,2015-08-13,A,25,0,MO,IG,CHICAGO
235 W. VAN BUREN CONDOMINIUM ASSOCIATION,WQWG353,466.95000,2015-08-13,A,5,0,FX1,IG,CHICAGO
235 W. VAN BUREN CONDOMINIUM ASSOCIATION,WQWG353,466.95000,2015-08-13,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,461.61250,2013-04-17,A,1,0,FB2,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,461.61250,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.20000,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.22500,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.25000,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.27500,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.30000,2013-04-17,A,25,0,MO,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.61250,2013-04-17,A,5,0,FX1,IG,CHICAGO
"25 EAST WASHINGTON ASSOCIATES, LLC",WQRC845,466.61250,2013-04-17,A,25,0,MO,IG,CHICAGO
2626 LAKEVIEW CONDO ASSOCIATION,WQWT902,469.07500,2015-11-17,A,20,0,MO,IG,Chicago
2626 LAKEVIEW CONDO ASSOCIATION,WQWT902,469.15000,2015-11-17,A,20,0,MO,IG,Chicago
2626 LAKEVIEW CONDO ASSOCIATION,WQWT902,469.77500,2015-11-17,A,20,0,MO,IG,Chicago
2626 LAKEVIEW CONDO ASSOCIATION,WQWT902,469.81250,2015-11-17,A,20,0,MO,IG,Chicago
2626 LAKEVIEW CONDO ASSOCIATION,WQWT902,469.96250,2015-11-17,A,20,0,MO,IG,Chicago
2650 Lakeview Condominium Association,WQNB598,464.86250,2010-12-06,A,1,0,FB2,IG,Chicago
2650 Lakeview Condominium Association,WQNB598,464.86250,2010-12-06,A,500,0,MO,IG,Chicago
2650 Lakeview Condominium Association,WQNB598,469.86250,2010-12-06,A,500,0,MO,IG,Chicago
2800 CONDOMINIUMS,WQRP999,466.02500,2013-07-05,A,25,0,MO,IG,CHICAGO
2800 CONDOMINIUMS,WQRP999,466.05000,2013-07-05,A,25,0,MO,IG,CHICAGO
2800 CONDOMINIUMS,WQRP999,466.07500,2013-07-05,A,25,0,MO,IG,CHICAGO
2800 CONDOMINIUMS,WQRP999,466.10000,2013-07-05,A,25,0,MO,IG,CHICAGO
2800 CONDOMINIUMS,WQRP999,466.12500,2013-07-05,A,25,0,MO,IG,CHICAGO
"3 FNP Investors, LLC",WQB608,478.86250,2013-10-01,A,1,0,FB2,IG,CHICAGO
"3 FNP Investors, LLC",WQB608,478.86250,2013-10-01,A,15,0,MO,IG,CHICAGO
"3 FNP Investors, LLC",WQB608,481.86250,2013-10-01,A,15,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,462.12500,2008-11-20,A,1,0,FB2,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,462.12500,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,466.17500,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,466.20000,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,466.22500,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,466.25000,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,466.27500,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,467.12500,2008-11-20,A,50,0,MO,IG,CHICAGO
"30 N. LASALLE, L.P.",WQJP906,467.12500,2008-11-20,A,10,0,FX1,IG,CHICAGO
30 S WACKER LP,WQJB349,461.38750,2008-07-14,A,1,0,FB2,IG,CHICAGO
30 S WACKER LP,WQJB349,461.38750,2008-07-14,A,30,0,MO,IG,CHICAGO
30 S WACKER LP,WQJB349,461.66250,2008-07-14,A,1,0,FB2,IG,CHICAGO
30 S WACKER LP,WQJB349,461.66250,2008-07-14,A,30,0,MO,IG,CHICAGO
30 S WACKER LP,WQJB349,461.88750,2008-07-14,A,1,0,FB2,IG,CHICAGO
30 S WACKER LP,WQJB349,461.88750,2008-07-14,A,30,0,MO,IG,CHICAGO
30 S WACKER LP,WQJB349,466.38750,2008-07-14,A,30,0,MO,IG,CHICAGO
30 S WACKER LP,WQJB349,466.66250,2008-07-14,A,30,0,MO,IG,CHICAGO
30 S WACKER LP,WQJB349,466.88750,2008-07-14,A,30,0,MO,IG,CHICAGO
30 W. OAK CONDOMINIUM ASSOCIATION,WQRM502,466.02500,2013-06-18,A,20,0,MO,IG,CHICAGO
30 W. OAK CONDOMINIUM ASSOCIATION,WQRM502,466.05000,2013-06-18,A,20,0,MO,IG,CHICAGO
30 W. OAK CONDOMINIUM ASSOCIATION,WQRM502,466.07500,2013-06-18,A,20,0,MO,IG,CHICAGO
30 W. OAK CONDOMINIUM ASSOCIATION,WQRM502,466.10000,2013-06-18,A,20,0,MO,IG,CHICAGO
30 W. OAK CONDOMINIUM ASSOCIATION,WQRM502,466.12500,2013-06-18,A,20,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,452.41250,2009-06-25,A,1,0,FB2,IG,CHICAGO
300 LASALLE LLC,WQKK664,452.41250,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,457.41250,2009-06-25,A,5,0,FX1,IG,CHICAGO
300 LASALLE LLC,WQKK664,457.41250,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,466.02500,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,466.05000,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,466.07500,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,466.10000,2009-06-25,A,50,0,MO,IG,CHICAGO
300 LASALLE LLC,WQKK664,466.12500,2009-06-25,A,50,0,MO,IG,CHICAGO
303 MADISON CHICAGO LLC,WQNL738,464.42500,2011-03-16,A,1,0,FB2,IG,CHICAGO
303 MADISON CHICAGO LLC,WQNL738,464.42500,2011-03-16,A,25,0,MO,IG,CHICAGO
303 MADISON CHICAGO LLC,WQNL738,469.42500,2011-03-16,A,5,0,FX1,IG,CHICAGO
303 MADISON CHICAGO LLC,WQNL738,469.42500,2011-03-16,A,25,0,MO,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,152.43500,2013-06-05,A,1,0,FB2,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,152.43500,2013-06-05,A,100,0,MO,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,152.43500,2013-06-05,A,1,0,FB2,IG,
303 TRANSPORTATION LLC,WQRK481,152.43500,2013-06-05,A,100,0,MO,IG,
303 TRANSPORTATION LLC,WQRK481,157.69500,2013-06-05,A,100,0,MO,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,157.69500,2013-06-05,A,100,0,MO,IG,
303 Transportation LLC,WPWJ821,159.69000,2013-01-03,A,1,0,FB6,IG,Chicago
303 TRANSPORTATION LLC,WQRK481,159.70500,2013-06-05,A,1,0,FB2,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,159.70500,2013-06-05,A,100,0,MO,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,159.70500,2013-06-05,A,1,0,FB2,IG,
303 TRANSPORTATION LLC,WQRK481,159.70500,2013-06-05,A,100,0,MO,IG,
303 Transportation LLC,WPWJ821,160.02000,2013-01-03,A,400,0,MO,IG,Chicago
303 TRANSPORTATION LLC,WQRK481,160.15500,2013-06-05,A,100,0,MO,IG,CHICAGO
303 TRANSPORTATION LLC,WQRK481,160.15500,2013-06-05,A,100,0,MO,IG,
3150 N SHERIDAN RD CONDOMINIUM ASSOCIATION,WQQX291,469.26250,2013-03-19,A,5,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,456.46250,2012-10-10,A,20,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,456.58750,2012-10-10,A,20,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,456.68750,2012-10-10,A,20,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,457.66250,2012-10-10,A,20,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,457.71250,2012-10-10,A,20,0,MO,IG,CHICAGO
3150 NLSD CONDOMINIUMS ASSOCIATION,WQQA883,457.78750,2012-10-10,A,20,0,MO,IG,CHICAGO
33 W MONROE LLC,WPQJ348,451.35000,2015-08-01,A,25,0,MO,IG,
33 W MONROE LLC,WPQJ348,451.45000,2015-08-01,A,25,0,MO,IG,
332 PROPERTY LLC,WQLG963,464.32500,2010-01-19,A,1,0,FB2,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.32500,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.32500,2010-01-19,A,1,0,FB2,IG,
332 PROPERTY LLC,WQLG963,464.32500,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,464.42500,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.42500,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,464.57500,2010-01-19,A,1,0,FB2,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.57500,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.57500,2010-01-19,A,1,0,FB2,IG,
332 PROPERTY LLC,WQLG963,464.57500,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,464.98750,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,464.98750,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,469.32500,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,469.32500,2010-01-19,A,1,0,FX1,IG,
332 PROPERTY LLC,WQLG963,469.32500,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,469.32500,2010-01-19,A,1,0,FX1,IG,CHICAGO
332 PROPERTY LLC,WQLG963,469.57500,2010-01-19,A,35,0,MO,IG,CHICAGO
332 PROPERTY LLC,WQLG963,469.57500,2010-01-19,A,1,0,FX1,IG,CHICAGO
332 PROPERTY LLC,WQLG963,469.57500,2010-01-19,A,35,0,MO,IG,
332 PROPERTY LLC,WQLG963,469.57500,2010-01-19,A,1,0,FX1,IG,
333 BUILDING CORPORATION,WQVV700,456.32500,2015-05-21,A,25,0,MO,IG,CHICAGO
333 BUILDING CORPORATION,WQVV700,456.91250,2015-05-21,A,25,0,MO,IG,CHICAGO
333 BUILDING CORPORATION,WQVV700,457.20000,2015-05-21,A,25,0,MO,IG,CHICAGO
333 BUILDING CORPORATION,WQVV700,457.45000,2015-05-21,A,25,0,MO,IG,CHICAGO
333 BUILDING CORPORATION,WQVV700,457.80000,2015-05-21,A,25,0,MO,IG,CHICAGO
340 On The Park Condominium,WQHI241,463.81250,2007-08-02,A,1,0,FB2,IG,Chicago
340 On The Park Condominium,WQHI241,463.81250,2007-08-02,A,25,0,MO,IG,Chicago
340 On The Park Condominium,WQHI241,468.81250,2007-08-02,A,25,0,MO,IG,Chicago
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,451.46250,2015-12-01,A,6,0,MO,IG,CHICAGO
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,452.03750,2015-12-01,A,6,0,MO,IG,CHICAGO
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,452.18750,2015-12-01,A,6,0,MO,IG,CHICAGO
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,456.46250,2015-12-01,A,6,0,MO,IG,CHICAGO
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,457.81250,2015-12-01,A,6,0,MO,IG,CHICAGO
3440 LAKESHORE DRIVE CONDOMINIUM ASSOCIATION,WQWV454,467.18750,2015-12-01,A,6,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,451.38750,2013-07-29,A,10,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,451.66250,2013-07-29,A,10,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,452.11250,2013-07-29,A,10,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,452.41250,2013-07-29,A,10,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,452.81250,2013-07-29,A,10,0,MO,IG,CHICAGO
345 FULLERTON PARKWAY CONDOMINIUM ASSOCIATION,WQRU530,462.46250,2013-07-29,A,10,0,MO,IG,CHICAGO
"35 WEST WACKER OWNER, LLC",WQTF660,464.41250,2014-01-24,A,1,0,FB2,IG,CHICAGO
"35 WEST WACKER OWNER, LLC",WQTF660,464.41250,2014-01-24,A,75,0,MO,IG,CHICAGO
"35 WEST WACKER OWNER, LLC",WQTF660,469.41250,2014-01-24,A,5,0,FX1,IG,CHICAGO
"35 WEST WACKER OWNER, LLC",WQTF660,469.41250,2014-01-24,A,75,0,MO,IG,CHICAGO
3520 Lake Shore Drive Condominium Association,WQRA948,451.31250,2013-04-08,A,20,0,MO,IG,Chicago
3520 Lake Shore Drive Condominium Association,WQRA948,452.28750,2013-04-08,A,20,0,MO,IG,Chicago
3520 Lake Shore Drive Condominium Association,WQRA948,456.31250,2013-04-08,A,20,0,MO,IG,Chicago
3520 Lake Shore Drive Condominium Association,WQRA948,457.06250,2013-04-08,A,20,0,MO,IG,Chicago
3520 Lake Shore Drive Condominium Association,WQRA948,468.95000,2013-04-08,A,20,0,MO,IG,Chicago
"360 NORTH MICHIGAN PROPERTIES, LLC",WQRG794,466.20000,2013-05-10,A,15,0,MO,IG,CHICAGO
"360 NORTH MICHIGAN PROPERTIES, LLC",WQRG794,466.22500,2013-05-10,A,15,0,MO,IG,CHICAGO
"360 NORTH MICHIGAN PROPERTIES, LLC",WQRG794,466.25000,2013-05-10,A,15,0,MO,IG,CHICAGO
"360 NORTH MICHIGAN PROPERTIES, LLC",WQRG794,466.27500,2013-05-10,A,15,0,MO,IG,CHICAGO
"360 NORTH MICHIGAN PROPERTIES, LLC",WQRG794,466.30000,2013-05-10,A,15,0,MO,IG,CHICAGO
3750 LAKE SHORE DRIVE INC.,WQRB765,466.15000,2013-04-11,A,25,0,MO,IG,CHICAGO
3750 LAKE SHORE DRIVE INC.,WQRB765,466.17500,2013-04-11,A,25,0,MO,IG,CHICAGO
3750 LAKE SHORE DRIVE INC.,WQRB765,466.20000,2013-04-11,A,25,0,MO,IG,CHICAGO
3750 LAKE SHORE DRIVE INC.,WQRB765,466.22500,2013-04-11,A,25,0,MO,IG,CHICAGO
3750 LAKE SHORE DRIVE INC.,WQRB765,466.25000,2013-04-11,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,451.36250,2013-07-15,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,451.38750,2013-07-15,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,451.66250,2013-07-15,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,452.11250,2013-07-15,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,452.16250,2013-07-15,A,25,0,MO,IG,CHICAGO
3950 N LAKE SHORE DR CONDO ASSOC,WQRR658,462.48750,2013-07-15,A,25,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,456.32500,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,456.91250,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,457.20000,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,457.45000,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,457.80000,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,464.97500,2015-07-14,A,1,0,FB2,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,464.97500,2015-07-14,A,100,0,MO,IG,CHICAGO
400 CONDOMINIUM ASSOCIATION,WQWC200,469.97500,2015-07-14,A,100,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,463.88750,2008-12-24,A,1,0,FB2,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,463.88750,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,468.88750,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,469.83750,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,469.86250,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,469.88750,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,469.91250,2008-12-24,A,20,0,MO,IG,CHICAGO
401 E ONTARIO CONDO ASSN,WQJT565,469.96250,2008-12-24,A,20,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,464.23750,2013-09-23,A,1,0,FB2,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,464.23750,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,464.32500,2013-09-23,A,1,0,FB2,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,464.32500,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,468.22500,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,468.95000,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.10000,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.15000,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.23750,2013-09-23,A,5,0,FX1,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.23750,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.32500,2013-09-23,A,5,0,FX1,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.32500,2013-09-23,A,50,0,MO,IG,CHICAGO
474 N. LAKE SHORE DRIVE CONDOMINIUM ASSOCIATI,WQSI301,469.82500,2013-09-23,A,50,0,MO,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,452.76250,2015-07-31,A,1,0,FB,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,452.76250,2015-07-31,A,15,0,MO,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,456.32500,2015-07-31,A,15,0,MO,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,457.20000,2015-07-31,A,15,0,MO,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,457.45000,2015-07-31,A,15,0,MO,IG,CHICAGO
4950 POWHATAN BUILDING CORP.,WQWE588,457.80000,2015-07-31,A,15,0,MO,IG,CHICAGO
5 STAR ENGINEERING GROUP,WQUY472,451.23750,2014-11-17,A,25,0,MO,IG,CHICAGO
5 STAR ENGINEERING GROUP,WQUY472,452.11250,2014-11-17,A,25,0,MO,IG,CHICAGO
5 STAR ENGINEERING GROUP,WQUY472,452.76250,2014-11-17,A,25,0,MO,IG,CHICAGO
5 STAR ENGINEERING GROUP,WQUY472,456.68750,2014-11-17,A,25,0,MO,IG,CHICAGO
5 STAR ENGINEERING GROUP,WQUY472,457.83750,2014-11-17,A,25,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,451.33750,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,451.68750,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,452.28750,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,452.81250,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,452.88750,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 EAST END AVENUE CONDOMINIUM ASSN.,WQRB968,452.98750,2013-04-12,A,20,0,MO,IG,CHICAGO
5000 Marine Drive Corp,WQIY519,452.80000,2008-06-19,A,4,0,MO,IG,Chicago
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,451.38750,2013-09-10,A,5,0,MO,IG,CHICAGO
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,451.56250,2013-09-10,A,5,0,MO,IG,CHICAGO
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,451.71250,2013-09-10,A,5,0,MO,IG,CHICAGO
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,452.16250,2013-09-10,A,5,0,MO,IG,CHICAGO
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,452.66250,2013-09-10,A,5,0,MO,IG,CHICAGO
5040-60 NORTH MARINE DRIVE CONDO ASSOC,WQSE507,452.83750,2013-09-10,A,5,0,MO,IG,CHICAGO
